latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
-3.9529,-58.95736,309.79,1.08,1.04,2026-09-08,1227,Terra,MODIS,63,6.1NRT,292.15,6.46,D
-3.90177,-52.27601,311.6,1.77,1.3,2026-09-08,1227,Terra,MODIS,62,6.1NRT,296.59,15.81,D
-3.89482,-55.81815,309.51,1.07,1.03,2026-09-08,1227,Terra,MODIS,55,6.1NRT,294.72,4.53,D
-3.82644,-53.76987,343.28,1.37,1.16,2026-09-08,1227,Terra,MODIS,92,6.1NRT,298.63,70.83,D
-3.82482,-53.78178,309.29,1.37,1.16,2026-09-08,1227,Terra,MODIS,38,6.1NRT,297.41,6.49,D
-3.8188,-53.76259,310.0,1.37,1.16,2026-09-08,1227,Terra,MODIS,52,6.1NRT,297.94,7.02,D
-3.79452,-55.87444,311.96,1.06,1.03,2026-09-08,1227,Terra,MODIS,63,6.1NRT,299.79,6.63,D
-3.77434,-58.8526,306.26,1.07,1.03,2026-09-08,1227,Terra,MODIS,52,6.1NRT,280.47,6.55,D
-3.70621,-58.94279,305.28,1.08,1.04,2026-09-08,1227,Terra,MODIS,38,6.1NRT,287.39,4.36,D
-3.64426,-59.54719,307.18,1.15,1.07,2026-09-08,1227,Terra,MODIS,56,6.1NRT,291.95,5.14,D
-3.55456,-48.18345,320.45,3.75,1.81,2026-09-08,1227,Terra,MODIS,76,6.1NRT,292.26,100.93,D
-3.54551,-48.1773,327.43,3.75,1.81,2026-09-08,1227,Terra,MODIS,82,6.1NRT,292.65,153.81,D
-3.53866,-48.18132,312.55,3.75,1.81,2026-09-08,1227,Terra,MODIS,52,6.1NRT,292.36,50.57,D
-3.37969,-59.42328,317.91,1.14,1.06,2026-09-08,1227,Terra,MODIS,66,6.1NRT,298.95,11.28,D
-3.29921,-54.82382,313.28,1.17,1.07,2026-09-08,1227,Terra,MODIS,30,6.1NRT,301.61,7.87,D
-3.19287,-52.00488,312.7,1.81,1.32,2026-09-08,1227,Terra,MODIS,60,6.1NRT,298.81,13.05,D
-3.15234,-60.6529,319.22,1.36,1.15,2026-09-08,1227,Terra,MODIS,75,6.1NRT,290.16,21.05,D
-3.05857,-59.26812,313.74,1.13,1.06,2026-09-08,1227,Terra,MODIS,66,6.1NRT,296.73,8.54,D
-2.8258,-49.22794,309.84,3.0,1.65,2026-09-08,1227,Terra,MODIS,53,6.1NRT,294.37,23.92,D
-2.82295,-56.86419,328.3,1.0,1.0,2026-09-08,1227,Terra,MODIS,83,6.1NRT,301.48,21.58,D
-2.8217,-56.87296,344.7,1.0,1.0,2026-09-08,1227,Terra,MODIS,93,6.1NRT,300.81,46.45,D
-2.81413,-56.86298,327.25,1.0,1.0,2026-09-08,1227,Terra,MODIS,82,6.1NRT,299.78,20.09,D
-2.81287,-56.87175,355.76,1.0,1.0,2026-09-08,1227,Terra,MODIS,98,6.1NRT,300.81,70.11,D
-2.76307,-49.47839,326.63,2.86,1.61,2026-09-08,1227,Terra,MODIS,82,6.1NRT,294.8,89.88,D
-2.75953,-49.47125,332.39,2.86,1.61,2026-09-08,1227,Terra,MODIS,86,6.1NRT,295.15,126.21,D
-2.75605,-49.49603,321.11,2.84,1.61,2026-09-08,1227,Terra,MODIS,77,6.1NRT,294.09,64.11,D
-2.74888,-49.47652,323.92,2.86,1.61,2026-09-08,1227,Terra,MODIS,80,6.1NRT,294.42,79.55,D
-1.70924,-55.16861,313.61,1.09,1.04,2026-09-08,1227,Terra,MODIS,61,6.1NRT,300.05,6.09,D
-1.70791,-55.17811,312.59,1.08,1.04,2026-09-08,1227,Terra,MODIS,58,6.1NRT,299.23,5.12,D
-1.47836,-54.8441,313.93,1.12,1.05,2026-09-08,1227,Terra,MODIS,34,6.1NRT,300.65,6.19,D
-1.31923,-53.13991,314.43,1.4,1.17,2026-09-08,1227,Terra,MODIS,54,6.1NRT,301.23,12.74,D
2.03945,-55.84009,310.71,1.0,1.0,2026-09-08,1227,Terra,MODIS,65,6.1NRT,287.26,5.65,D
-13.28603,-61.77554,312.0,1.17,1.08,2026-09-08,1229,Terra,MODIS,22,6.1NRT,293.59,8.12,D
-13.27654,-61.77406,315.08,1.17,1.08,2026-09-08,1229,Terra,MODIS,48,6.1NRT,295.58,11.2,D
-13.27491,-61.78456,314.46,1.17,1.08,2026-09-08,1229,Terra,MODIS,57,6.1NRT,294.06,10.83,D
-13.26311,-61.70164,318.71,1.16,1.07,2026-09-08,1229,Terra,MODIS,37,6.1NRT,293.74,12.91,D
-13.2237,-61.70618,317.91,1.16,1.07,2026-09-08,1229,Terra,MODIS,68,6.1NRT,294.64,13.32,D
-13.2155,-61.82323,312.63,1.18,1.08,2026-09-08,1229,Terra,MODIS,44,6.1NRT,293.78,8.79,D
-13.20598,-61.82174,312.08,1.18,1.08,2026-09-08,1229,Terra,MODIS,29,6.1NRT,293.78,8.51,D
-12.60268,-64.0321,322.44,1.67,1.27,2026-09-08,1229,Terra,MODIS,72,6.1NRT,293.27,34.88,D
-10.83327,-60.80055,334.93,1.11,1.05,2026-09-08,1229,Terra,MODIS,88,6.1NRT,296.95,33.73,D
-10.8318,-60.8105,332.04,1.12,1.05,2026-09-08,1229,Terra,MODIS,84,6.1NRT,295.52,29.71,D
-10.8147,-60.79777,316.53,1.11,1.05,2026-09-08,1229,Terra,MODIS,36,6.1NRT,297.42,9.89,D
-10.81323,-60.8077,324.01,1.12,1.05,2026-09-08,1229,Terra,MODIS,79,6.1NRT,295.53,19.55,D
-8.72344,-62.44283,313.61,1.49,1.2,2026-09-08,1229,Terra,MODIS,12,6.1NRT,295.84,10.32,D
-8.55826,-63.88546,309.14,1.92,1.35,2026-09-08,1229,Terra,MODIS,38,6.1NRT,293.2,11.65,D
-7.11535,-56.51033,316.4,1.06,1.03,2026-09-08,1229,Terra,MODIS,70,6.1NRT,298.66,10.81,D
-7.07651,-56.45705,313.28,1.07,1.03,2026-09-08,1229,Terra,MODIS,40,6.1NRT,295.31,7.96,D
-7.0752,-56.46645,334.77,1.07,1.03,2026-09-08,1229,Terra,MODIS,88,6.1NRT,296.34,33.95,D
-7.06611,-56.46519,327.64,1.07,1.03,2026-09-08,1229,Terra,MODIS,83,6.1NRT,297.73,24.25,D
-7.0648,-56.47457,324.92,1.07,1.03,2026-09-08,1229,Terra,MODIS,81,6.1NRT,297.01,20.67,D
-6.87829,-55.61429,309.64,1.16,1.07,2026-09-08,1229,Terra,MODIS,60,6.1NRT,297.66,6.71,D
-6.22706,-55.62112,310.31,1.14,1.06,2026-09-08,1229,Terra,MODIS,64,6.1NRT,296.15,6.11,D
-23.68622,-61.19224,301.6,1.0,1.0,2026-09-08,1232,Terra,MODIS,33,6.1NRT,288.9,4.73,D
-23.68487,-61.20189,303.81,1.0,1.0,2026-09-08,1232,Terra,MODIS,54,6.1NRT,287.42,6.65,D
-23.5966,-60.71489,371.86,1.02,1.01,2026-09-08,1232,Terra,MODIS,100,6.1NRT,297.98,125.49,D
-23.59526,-60.72468,342.68,1.02,1.01,2026-09-08,1232,Terra,MODIS,93,6.1NRT,293.98,48.81,D
-23.4392,-58.84296,307.44,1.18,1.08,2026-09-08,1232,Terra,MODIS,65,6.1NRT,291.17,7.98,D
-23.43228,-61.6202,314.47,1.0,1.0,2026-09-08,1232,Terra,MODIS,75,6.1NRT,291.08,12.94,D
-23.16896,-61.52859,324.69,1.0,1.0,2026-09-08,1232,Terra,MODIS,83,6.1NRT,293.41,21.82,D
-23.16011,-61.52714,334.85,1.0,1.0,2026-09-08,1232,Terra,MODIS,89,6.1NRT,293.42,33.99,D
-23.05629,-60.76148,310.66,1.01,1.01,2026-09-08,1232,Terra,MODIS,70,6.1NRT,294.02,8.52,D
-22.9847,-60.54571,308.32,1.02,1.01,2026-09-08,1232,Terra,MODIS,67,6.1NRT,293.37,6.55,D
-22.93666,-65.30617,304.2,1.37,1.16,2026-09-08,1232,Terra,MODIS,58,6.1NRT,285.81,9.67,D
-22.81098,-63.49038,303.41,1.1,1.05,2026-09-08,1232,Terra,MODIS,54,6.1NRT,289.85,5.72,D
-22.1285,-61.39828,304.74,1.0,1.0,2026-09-08,1232,Terra,MODIS,44,6.1NRT,291.0,4.64,D
-22.12714,-61.40778,307.36,1.0,1.0,2026-09-08,1232,Terra,MODIS,64,6.1NRT,290.42,6.16,D
-22.11965,-61.39685,316.29,1.0,1.0,2026-09-08,1232,Terra,MODIS,77,6.1NRT,291.45,13.21,D
-22.11829,-61.40635,327.66,1.0,1.0,2026-09-08,1232,Terra,MODIS,85,6.1NRT,291.88,24.69,D
-21.31999,-63.93695,301.64,1.2,1.09,2026-09-08,1232,Terra,MODIS,45,6.1NRT,290.07,5.2,D
-20.53694,-58.19064,361.15,1.19,1.08,2026-09-08,1232,Terra,MODIS,100,6.1NRT,285.42,104.77,D
-20.52732,-58.1893,320.25,1.19,1.08,2026-09-08,1232,Terra,MODIS,44,6.1NRT,283.48,14.38,D
-20.38648,-58.72469,327.06,1.12,1.05,2026-09-08,1232,Terra,MODIS,84,6.1NRT,295.26,24.41,D
-19.66512,-60.83181,302.95,1.0,1.0,2026-09-08,1232,Terra,MODIS,48,6.1NRT,283.46,4.9,D
-16.07205,-61.67366,309.19,1.08,1.04,2026-09-08,1232,Terra,MODIS,63,6.1NRT,291.66,7.09,D
-33.81638,-59.14093,300.25,1.51,1.21,2026-09-08,1234,Terra,MODIS,0,6.1NRT,286.23,9.34,D
-33.51719,-58.96539,327.19,1.54,1.22,2026-09-08,1234,Terra,MODIS,85,6.1NRT,286.13,50.78,D
-32.88659,-60.14939,307.42,1.29,1.13,2026-09-08,1234,Terra,MODIS,65,6.1NRT,286.29,14.03,D
-32.10826,-68.23574,303.88,1.42,1.18,2026-09-08,1234,Terra,MODIS,57,6.1NRT,281.89,11.02,D
-32.10332,-68.22772,306.6,1.42,1.18,2026-09-08,1234,Terra,MODIS,64,6.1NRT,281.94,13.93,D
-31.06561,-58.11284,319.98,1.62,1.25,2026-09-08,1234,Terra,MODIS,80,6.1NRT,285.35,39.87,D
-30.68294,-60.0532,301.29,1.23,1.1,2026-09-08,1234,Terra,MODIS,46,6.1NRT,285.01,7.66,D
-30.50797,-61.05583,303.35,1.11,1.05,2026-09-08,1234,Terra,MODIS,56,6.1NRT,285.77,7.53,D
-30.49864,-61.05432,302.24,1.11,1.05,2026-09-08,1234,Terra,MODIS,51,6.1NRT,286.28,6.74,D
-28.60299,-62.58191,310.01,1.0,1.0,2026-09-08,1234,Terra,MODIS,69,6.1NRT,286.29,10.96,D
-28.60157,-62.59195,312.19,1.0,1.0,2026-09-08,1234,Terra,MODIS,72,6.1NRT,286.29,12.5,D
-28.46929,-62.54592,330.51,1.0,1.0,2026-09-08,1234,Terra,MODIS,87,6.1NRT,286.68,30.83,D
-28.46787,-62.55595,301.63,1.0,1.0,2026-09-08,1234,Terra,MODIS,48,6.1NRT,286.33,5.41,D
-28.2957,-65.1074,301.53,1.12,1.06,2026-09-08,1234,Terra,MODIS,47,6.1NRT,287.76,6.22,D
-28.23343,-62.7174,301.47,1.0,1.0,2026-09-08,1234,Terra,MODIS,47,6.1NRT,288.9,4.58,D
-27.92071,-64.2061,302.1,1.05,1.02,2026-09-08,1234,Terra,MODIS,51,6.1NRT,285.67,6.39,D
-27.89512,-57.39989,300.14,1.64,1.26,2026-09-08,1234,Terra,MODIS,29,6.1NRT,287.13,9.44,D
-27.85551,-64.68669,311.04,1.09,1.04,2026-09-08,1234,Terra,MODIS,71,6.1NRT,288.09,12.6,D
-27.85381,-64.69757,303.98,1.09,1.04,2026-09-08,1234,Terra,MODIS,58,6.1NRT,288.76,7.2,D
-27.74304,-57.76077,310.46,1.54,1.22,2026-09-08,1234,Terra,MODIS,61,6.1NRT,287.83,21.12,D
-27.26156,-65.08779,300.03,1.15,1.07,2026-09-08,1234,Terra,MODIS,21,6.1NRT,286.13,5.69,D
-27.18822,-62.80963,302.03,1.0,1.0,2026-09-08,1234,Terra,MODIS,50,6.1NRT,288.21,4.97,D
-27.18033,-61.28261,300.66,1.03,1.02,2026-09-08,1234,Terra,MODIS,39,6.1NRT,289.83,3.41,D
-27.12803,-62.65063,304.7,1.0,1.0,2026-09-08,1234,Terra,MODIS,60,6.1NRT,289.9,6.13,D
-27.1266,-62.66053,301.97,1.0,1.0,2026-09-08,1234,Terra,MODIS,49,6.1NRT,290.81,4.8,D
-27.073,-60.42161,300.95,1.09,1.04,2026-09-08,1234,Terra,MODIS,43,6.1NRT,289.77,4.84,D
-27.06741,-63.12894,301.64,1.01,1.0,2026-09-08,1234,Terra,MODIS,48,6.1NRT,289.15,5.28,D
-27.06662,-62.30907,309.22,1.0,1.0,2026-09-08,1234,Terra,MODIS,68,6.1NRT,289.39,8.91,D
-27.01271,-56.67764,330.56,1.79,1.31,2026-09-08,1234,Terra,MODIS,87,6.1NRT,290.87,69.62,D
-26.97754,-61.42398,300.41,1.02,1.01,2026-09-08,1234,Terra,MODIS,36,6.1NRT,289.62,3.87,D
-26.88695,-62.46786,304.85,1.0,1.0,2026-09-08,1234,Terra,MODIS,39,6.1NRT,291.69,5.68,D
-26.87951,-62.45644,304.79,1.0,1.0,2026-09-08,1234,Terra,MODIS,36,6.1NRT,290.58,5.74,D
-26.76913,-62.19236,302.78,1.0,1.0,2026-09-08,1234,Terra,MODIS,54,6.1NRT,291.55,4.17,D
-26.7091,-62.68371,309.91,1.0,1.0,2026-09-08,1234,Terra,MODIS,69,6.1NRT,290.23,10.34,D
-26.70767,-62.69358,306.82,1.0,1.0,2026-09-08,1234,Terra,MODIS,64,6.1NRT,288.84,8.22,D
-26.69555,-60.98857,308.87,1.04,1.02,2026-09-08,1234,Terra,MODIS,68,6.1NRT,290.72,9.05,D
-26.68565,-65.1286,300.46,1.18,1.08,2026-09-08,1234,Terra,MODIS,37,6.1NRT,284.96,7.1,D
-26.65833,-64.93444,321.65,1.15,1.07,2026-09-08,1234,Terra,MODIS,81,6.1NRT,286.74,26.02,D
-26.60856,-62.09824,304.49,1.0,1.0,2026-09-08,1234,Terra,MODIS,59,6.1NRT,290.59,6.05,D
-26.55348,-57.38512,307.41,1.58,1.24,2026-09-08,1234,Terra,MODIS,65,6.1NRT,288.57,15.52,D
-26.55036,-57.39478,307.66,1.57,1.24,2026-09-08,1234,Terra,MODIS,51,6.1NRT,288.26,14.43,D
-26.53764,-57.43026,311.78,1.57,1.23,2026-09-08,1234,Terra,MODIS,72,6.1NRT,288.34,20.9,D
-26.53595,-57.42436,307.53,1.57,1.23,2026-09-08,1234,Terra,MODIS,66,6.1NRT,288.42,15.56,D
-26.53424,-57.4398,300.44,1.56,1.23,2026-09-08,1234,Terra,MODIS,37,6.1NRT,287.25,8.8,D
-26.51447,-57.10058,328.07,1.65,1.26,2026-09-08,1234,Terra,MODIS,85,6.1NRT,287.39,55.51,D
-26.50696,-62.99073,303.0,1.01,1.0,2026-09-08,1234,Terra,MODIS,54,6.1NRT,290.28,5.48,D
-26.16351,-54.39818,304.93,2.54,1.53,2026-09-08,1234,Terra,MODIS,60,6.1NRT,287.06,26.08,D
-26.098,-64.16734,301.21,1.09,1.04,2026-09-08,1234,Terra,MODIS,45,6.1NRT,290.67,4.42,D
-26.09519,-62.20449,301.25,1.0,1.0,2026-09-08,1234,Terra,MODIS,40,6.1NRT,289.34,3.84,D
-25.89776,-64.08424,318.83,1.09,1.04,2026-09-08,1234,Terra,MODIS,64,6.1NRT,290.26,16.53,D
-25.87022,-64.07907,310.73,1.09,1.04,2026-09-08,1234,Terra,MODIS,29,6.1NRT,289.68,9.34,D
-25.86856,-64.08965,332.35,1.09,1.04,2026-09-08,1234,Terra,MODIS,88,6.1NRT,291.47,34.09,D
-25.8669,-64.10023,334.64,1.09,1.04,2026-09-08,1234,Terra,MODIS,89,6.1NRT,291.66,37.46,D
-25.00017,-60.39339,302.28,1.06,1.03,2026-09-08,1234,Terra,MODIS,51,6.1NRT,291.03,5.25,D
-24.83965,-65.17876,305.79,1.25,1.11,2026-09-08,1234,Terra,MODIS,43,6.1NRT,287.27,9.44,D
-24.83922,-65.17227,308.29,1.25,1.11,2026-09-08,1234,Terra,MODIS,67,6.1NRT,287.31,11.66,D
-24.71657,-63.11484,352.32,1.04,1.02,2026-09-08,1234,Terra,MODIS,97,6.1NRT,292.61,70.9,D
-24.71505,-63.12486,303.33,1.04,1.02,2026-09-08,1234,Terra,MODIS,56,6.1NRT,290.91,5.51,D
-24.45118,-63.4651,316.82,1.06,1.03,2026-09-08,1234,Terra,MODIS,77,6.1NRT,291.52,14.78,D
-24.44961,-63.47536,306.33,1.07,1.03,2026-09-08,1234,Terra,MODIS,63,6.1NRT,291.71,6.09,D
-24.33065,-64.05936,310.88,1.12,1.06,2026-09-08,1234,Terra,MODIS,71,6.1NRT,291.3,11.58,D
-24.18841,-61.16195,311.43,1.01,1.0,2026-09-08,1234,Terra,MODIS,66,6.1NRT,288.98,11.0,D
-24.18706,-61.17168,315.13,1.01,1.0,2026-09-08,1234,Terra,MODIS,75,6.1NRT,291.91,13.87,D
-9.43526,-37.77549,317.96,4.54,1.96,2026-09-08,1737,Aqua,MODIS,70,6.1NRT,302.3,48.74,D
-9.43189,-37.78368,317.09,4.54,1.96,2026-09-08,1737,Aqua,MODIS,69,6.1NRT,302.57,40.89,D
-6.95163,-38.21356,318.27,4.5,1.95,2026-09-08,1737,Aqua,MODIS,65,6.1NRT,304.28,55.09,D
-6.48193,-38.38833,317.74,4.57,1.96,2026-09-08,1737,Aqua,MODIS,63,6.1NRT,303.83,54.81,D
-33.05146,-58.31656,303.31,4.34,1.92,2026-09-08,1906,Aqua,MODIS,42,6.1NRT,289.51,46.17,D
-33.04898,-58.27083,311.42,4.31,1.92,2026-09-08,1906,Aqua,MODIS,62,6.1NRT,289.34,90.33,D
-33.04516,-58.27909,315.45,4.31,1.92,2026-09-08,1906,Aqua,MODIS,66,6.1NRT,289.59,116.49,D
-31.80071,-54.73023,303.36,2.39,1.49,2026-09-08,1908,Aqua,MODIS,35,6.1NRT,289.24,17.78,D
-31.79841,-54.70524,309.47,2.38,1.49,2026-09-08,1908,Aqua,MODIS,69,6.1NRT,288.9,31.5,D
-31.79672,-54.72581,308.55,2.39,1.49,2026-09-08,1908,Aqua,MODIS,67,6.1NRT,289.23,31.94,D
-31.79459,-54.70085,304.59,2.38,1.49,2026-09-08,1908,Aqua,MODIS,59,6.1NRT,288.68,22.83,D
-31.06955,-53.08972,300.32,1.8,1.32,2026-09-08,1908,Aqua,MODIS,32,6.1NRT,290.28,8.56,D
-30.78929,-56.6213,311.58,3.14,1.68,2026-09-08,1908,Aqua,MODIS,71,6.1NRT,292.22,48.28,D
-30.78921,-56.61452,309.9,3.14,1.68,2026-09-08,1908,Aqua,MODIS,69,6.1NRT,292.37,44.81,D
-30.08486,-59.25621,303.03,4.71,1.99,2026-09-08,1908,Aqua,MODIS,55,6.1NRT,292.25,39.38,D
-30.06806,-59.24934,302.37,4.71,1.99,2026-09-08,1908,Aqua,MODIS,52,6.1NRT,292.03,38.05,D
-29.63133,-57.56356,304.61,3.55,1.77,2026-09-08,1908,Aqua,MODIS,59,6.1NRT,292.46,32.73,D
-29.58955,-57.21577,305.19,3.35,1.73,2026-09-08,1908,Aqua,MODIS,61,6.1NRT,292.28,33.86,D
-29.53648,-57.84217,306.29,3.71,1.8,2026-09-08,1908,Aqua,MODIS,63,6.1NRT,292.58,38.12,D
-29.52892,-57.83842,306.25,3.71,1.8,2026-09-08,1908,Aqua,MODIS,63,6.1NRT,292.74,40.22,D
-29.40231,-58.88183,303.77,4.38,1.93,2026-09-08,1908,Aqua,MODIS,57,6.1NRT,292.3,39.54,D
-29.39172,-52.33307,321.47,1.53,1.22,2026-09-08,1908,Aqua,MODIS,81,6.1NRT,289.63,36.8,D
-29.39002,-52.31778,308.68,1.52,1.22,2026-09-08,1908,Aqua,MODIS,67,6.1NRT,288.82,16.8,D
-29.36957,-50.43084,303.97,1.19,1.08,2026-09-08,1908,Aqua,MODIS,58,6.1NRT,289.83,7.48,D
-29.369,-50.27358,311.62,1.17,1.08,2026-09-08,1908,Aqua,MODIS,72,6.1NRT,289.76,14.43,D
-29.32672,-56.92833,301.81,3.18,1.69,2026-09-08,1908,Aqua,MODIS,49,6.1NRT,291.39,21.07,D
-29.3263,-56.92171,303.98,3.18,1.69,2026-09-08,1908,Aqua,MODIS,58,6.1NRT,291.4,26.52,D
-29.30181,-57.39993,319.47,3.43,1.74,2026-09-08,1908,Aqua,MODIS,79,6.1NRT,292.66,94.65,D
-29.30104,-53.48415,305.08,1.81,1.32,2026-09-08,1908,Aqua,MODIS,61,6.1NRT,291.39,14.3,D
-29.2965,-53.47963,301.69,1.81,1.32,2026-09-08,1908,Aqua,MODIS,48,6.1NRT,291.25,8.97,D
-29.29079,-57.40563,361.25,3.43,1.74,2026-09-08,1908,Aqua,MODIS,100,6.1NRT,295.93,531.64,D
-29.28806,-57.37119,310.09,3.41,1.74,2026-09-08,1908,Aqua,MODIS,70,6.1NRT,292.34,49.34,D
-29.28634,-57.40149,354.12,3.43,1.74,2026-09-08,1908,Aqua,MODIS,97,6.1NRT,294.75,417.0,D
-29.28263,-57.30286,302.18,3.37,1.73,2026-09-08,1908,Aqua,MODIS,33,6.1NRT,291.65,21.13,D
-29.27886,-57.2986,302.58,3.37,1.73,2026-09-08,1908,Aqua,MODIS,52,6.1NRT,291.68,23.71,D
-29.25041,-50.78599,305.36,1.23,1.1,2026-09-08,1908,Aqua,MODIS,61,6.1NRT,287.93,8.84,D
-29.14832,-50.28649,303.05,1.16,1.07,2026-09-08,1908,Aqua,MODIS,37,6.1NRT,288.72,5.84,D
-29.13887,-50.28821,301.78,1.16,1.07,2026-09-08,1908,Aqua,MODIS,21,6.1NRT,288.27,4.8,D
-29.11284,-51.91186,302.74,1.42,1.18,2026-09-08,1908,Aqua,MODIS,53,6.1NRT,292.46,7.73,D
-29.06219,-56.81269,307.24,3.09,1.67,2026-09-08,1908,Aqua,MODIS,65,6.1NRT,291.95,36.84,D
-29.06188,-56.80813,304.94,3.09,1.67,2026-09-08,1908,Aqua,MODIS,60,6.1NRT,291.97,29.24,D
-29.0546,-50.34367,308.06,1.17,1.08,2026-09-08,1908,Aqua,MODIS,49,6.1NRT,291.57,9.89,D
-29.0488,-50.45246,303.9,1.18,1.08,2026-09-08,1908,Aqua,MODIS,54,6.1NRT,289.7,7.51,D
-29.01577,-49.53624,304.01,1.08,1.04,2026-09-08,1908,Aqua,MODIS,44,6.1NRT,291.06,5.02,D
-29.01431,-49.5254,301.02,1.08,1.04,2026-09-08,1908,Aqua,MODIS,32,6.1NRT,290.6,3.54,D
-29.01004,-57.28053,304.98,3.34,1.72,2026-09-08,1908,Aqua,MODIS,60,6.1NRT,291.1,31.31,D
-29.00768,-57.27357,309.82,3.34,1.72,2026-09-08,1908,Aqua,MODIS,69,6.1NRT,291.42,48.79,D
-29.00733,-57.24707,311.25,3.32,1.72,2026-09-08,1908,Aqua,MODIS,71,6.1NRT,291.98,55.44,D
-29.00518,-57.24009,306.92,3.32,1.72,2026-09-08,1908,Aqua,MODIS,64,6.1NRT,291.99,37.57,D
-28.99735,-50.24071,305.63,1.15,1.07,2026-09-08,1908,Aqua,MODIS,57,6.1NRT,291.75,7.53,D
-28.98146,-57.11669,303.09,3.25,1.7,2026-09-08,1908,Aqua,MODIS,40,6.1NRT,291.74,22.13,D
-28.98018,-57.10973,304.94,3.25,1.7,2026-09-08,1908,Aqua,MODIS,27,6.1NRT,291.79,26.85,D
-28.97746,-50.38725,301.57,1.17,1.08,2026-09-08,1908,Aqua,MODIS,47,6.1NRT,290.99,4.87,D
-28.97203,-50.26857,306.42,1.16,1.07,2026-09-08,1908,Aqua,MODIS,58,6.1NRT,291.77,7.67,D
-28.96635,-57.1182,309.15,3.25,1.7,2026-09-08,1908,Aqua,MODIS,68,6.1NRT,291.65,44.27,D
-28.96354,-50.35378,303.68,1.17,1.08,2026-09-08,1908,Aqua,MODIS,57,6.1NRT,292.41,6.48,D
-28.96261,-50.27028,308.97,1.16,1.07,2026-09-08,1908,Aqua,MODIS,65,6.1NRT,292.46,9.86,D
-28.7906,-56.78986,305.06,3.06,1.66,2026-09-08,1908,Aqua,MODIS,60,6.1NRT,292.29,27.94,D
-28.78962,-56.79707,302.67,3.06,1.66,2026-09-08,1908,Aqua,MODIS,52,6.1NRT,292.3,20.93,D
-28.77536,-59.42849,304.71,4.71,1.99,2026-09-08,1908,Aqua,MODIS,49,6.1NRT,292.27,41.78,D
-28.77437,-59.43632,302.34,4.71,1.99,2026-09-08,1908,Aqua,MODIS,48,6.1NRT,292.26,32.29,D
-28.77135,-59.38943,303.32,4.68,1.98,2026-09-08,1908,Aqua,MODIS,52,6.1NRT,292.26,37.74,D
-28.76302,-57.56116,305.86,3.47,1.75,2026-09-08,1908,Aqua,MODIS,61,6.1NRT,292.94,32.97,D
-28.71593,-56.80463,306.52,3.06,1.66,2026-09-08,1908,Aqua,MODIS,63,6.1NRT,292.0,32.03,D
-28.71585,-56.80938,304.57,3.06,1.66,2026-09-08,1908,Aqua,MODIS,59,6.1NRT,292.08,25.86,D
-28.71348,-56.77401,302.34,3.05,1.66,2026-09-08,1908,Aqua,MODIS,51,6.1NRT,292.16,19.46,D
-28.7132,-56.77878,304.18,3.05,1.66,2026-09-08,1908,Aqua,MODIS,57,6.1NRT,292.28,24.69,D
-28.70613,-57.63736,303.44,3.51,1.76,2026-09-08,1908,Aqua,MODIS,55,6.1NRT,293.21,24.85,D
-28.7035,-57.60229,304.45,3.49,1.76,2026-09-08,1908,Aqua,MODIS,58,6.1NRT,293.21,27.53,D
-28.68606,-50.33329,301.47,1.16,1.07,2026-09-08,1908,Aqua,MODIS,40,6.1NRT,289.13,4.78,D
-28.68424,-49.95079,307.99,1.11,1.05,2026-09-08,1908,Aqua,MODIS,66,6.1NRT,291.03,9.08,D
-28.68347,-56.27998,303.57,2.8,1.6,2026-09-08,1908,Aqua,MODIS,56,6.1NRT,293.03,17.39,D
-28.68276,-49.93961,306.04,1.11,1.05,2026-09-08,1908,Aqua,MODIS,63,6.1NRT,289.64,7.67,D
-28.67498,-49.95235,305.87,1.11,1.05,2026-09-08,1908,Aqua,MODIS,44,6.1NRT,291.31,7.36,D
-28.65565,-50.66943,302.34,1.2,1.09,2026-09-08,1908,Aqua,MODIS,52,6.1NRT,290.67,5.89,D
-28.62127,-50.39801,313.58,1.16,1.07,2026-09-08,1908,Aqua,MODIS,74,6.1NRT,290.43,13.7,D
-28.58413,-50.33345,305.06,1.15,1.07,2026-09-08,1908,Aqua,MODIS,42,6.1NRT,287.13,5.73,D
-28.54842,-49.98103,307.74,1.11,1.05,2026-09-08,1908,Aqua,MODIS,66,6.1NRT,290.58,9.33,D
-28.53301,-56.59326,305.97,2.94,1.63,2026-09-08,1908,Aqua,MODIS,62,6.1NRT,292.69,27.91,D
-28.53132,-56.59807,303.73,2.94,1.63,2026-09-08,1908,Aqua,MODIS,56,6.1NRT,292.72,19.51,D
-28.48018,-56.48097,303.49,2.88,1.62,2026-09-08,1908,Aqua,MODIS,55,6.1NRT,292.82,19.8,D
-28.43451,-50.68131,310.74,1.19,1.09,2026-09-08,1908,Aqua,MODIS,52,6.1NRT,291.49,10.94,D
-28.43041,-50.6752,306.15,1.19,1.09,2026-09-08,1908,Aqua,MODIS,63,6.1NRT,291.63,7.83,D
-28.37957,-50.65936,301.94,1.19,1.08,2026-09-08,1908,Aqua,MODIS,50,6.1NRT,291.07,5.68,D
-28.35893,-49.38059,302.82,1.06,1.03,2026-09-08,1908,Aqua,MODIS,42,6.1NRT,291.78,4.74,D
